location,date,iso_code,total_cases,total_deaths,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed,new_cases_per_million,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,total_deaths_per_million,new_deaths_smoothed_per_million
Africa,2022-11-20,OWID_AFR,857.0,16.0,21.0,0.0,3.0,0.0,0.015,0.595,0.002,0.0,0.01111,0.0
Africa,2022-11-21,OWID_AFR,857.0,16.0,0.0,0.0,3.0,0.0,0.0,0.595,0.002,0.0,0.01111,0.0
Africa,2022-11-22,OWID_AFR,857.0,16.0,0.0,0.0,3.0,0.0,0.0,0.595,0.002,0.0,0.01111,0.0
Africa,2022-11-23,OWID_AFR,857.0,16.0,0.0,0.0,3.0,0.0,0.0,0.595,0.002,0.0,0.01111,0.0
Africa,2022-11-24,OWID_AFR,857.0,16.0,0.0,0.0,3.0,0.0,0.0,0.595,0.002,0.0,0.01111,0.0
Africa,2022-11-25,OWID_AFR,857.0,16.0,0.0,0.0,3.0,0.0,0.0,0.595,0.002,0.0,0.01111,0.0
Africa,2022-11-26,OWID_AFR,857.0,16.0,0.0,0.0,3.0,0.0,0.0,0.595,0.002,0.0,0.01111,0.0
Africa,2022-11-27,OWID_AFR,882.0,16.0,25.0,0.0,3.57,0.0,0.017,0.612,0.002,0.0,0.01111,0.0
Africa,2022-11-28,OWID_AFR,882.0,16.0,0.0,0.0,3.57,0.0,0.0,0.612,0.002,0.0,0.01111,0.0
Africa,2022-11-29,OWID_AFR,882.0,16.0,0.0,0.0,3.57,0.0,0.0,0.612,0.002,0.0,0.01111,0.0
Africa,2022-11-30,OWID_AFR,882.0,16.0,0.0,0.0,3.57,0.0,0.0,0.612,0.002,0.0,0.01111,0.0
Africa,2022-12-01,OWID_AFR,882.0,16.0,0.0,0.0,3.57,0.0,0.0,0.612,0.002,0.0,0.0111,0.0
Africa,2022-12-02,OWID_AFR,882.0,16.0,0.0,0.0,3.57,0.0,0.0,0.612,0.002,0.0,0.0111,0.0
Africa,2022-12-03,OWID_AFR,882.0,16.0,0.0,0.0,3.57,0.0,0.0,0.612,0.002,0.0,0.0111,0.0
Africa,2022-12-04,OWID_AFR,922.0,16.0,40.0,0.0,5.71,0.0,0.028,0.64,0.004,0.0,0.0111,0.0
Africa,2022-12-05,OWID_AFR,922.0,16.0,0.0,0.0,5.71,0.0,0.0,0.64,0.004,0.0,0.0111,0.0
Africa,2022-12-06,OWID_AFR,922.0,16.0,0.0,0.0,5.71,0.0,0.0,0.64,0.004,0.0,0.0111,0.0
Africa,2022-12-07,OWID_AFR,922.0,16.0,0.0,0.0,5.71,0.0,0.0,0.64,0.004,0.0,0.0111,0.0
Africa,2022-12-08,OWID_AFR,922.0,16.0,0.0,0.0,5.71,0.0,0.0,0.64,0.004,0.0,0.0111,0.0
Africa,2022-12-09,OWID_AFR,923.0,16.0,1.0,0.0,5.86,0.0,0.001,0.64,0.004,0.0,0.0111,0.0
Africa,2022-12-10,OWID_AFR,923.0,16.0,0.0,0.0,5.86,0.0,0.0,0.64,0.004,0.0,0.0111,0.0
Africa,2022-12-11,OWID_AFR,956.0,16.0,33.0,0.0,4.86,0.0,0.023,0.663,0.003,0.0,0.0111,0.0
Africa,2022-12-12,OWID_AFR,957.0,16.0,1.0,0.0,5.0,0.0,0.001,0.664,0.003,0.0,0.0111,0.0
Africa,2022-12-13,OWID_AFR,957.0,16.0,0.0,0.0,5.0,0.0,0.0,0.664,0.003,0.0,0.0111,0.0
Africa,2022-12-14,OWID_AFR,957.0,16.0,0.0,0.0,5.0,0.0,0.0,0.664,0.003,0.0,0.0111,0.0
Africa,2022-12-15,OWID_AFR,957.0,16.0,0.0,0.0,5.0,0.0,0.0,0.664,0.003,0.0,0.01109,0.0
Africa,2022-12-16,OWID_AFR,957.0,16.0,0.0,0.0,4.86,0.0,0.0,0.664,0.003,0.0,0.01109,0.0
Africa,2022-12-17,OWID_AFR,957.0,16.0,0.0,0.0,4.86,0.0,0.0,0.663,0.003,0.0,0.01109,0.0
Africa,2022-12-18,OWID_AFR,967.0,16.0,10.0,0.0,1.57,0.0,0.007,0.67,0.001,0.0,0.01109,0.0
Africa,2022-12-19,OWID_AFR,967.0,16.0,0.0,0.0,1.43,0.0,0.0,0.67,0.001,0.0,0.01109,0.0
Africa,2022-12-20,OWID_AFR,967.0,16.0,0.0,0.0,1.43,0.0,0.0,0.67,0.001,0.0,0.01109,0.0
Africa,2022-12-21,OWID_AFR,967.0,16.0,0.0,0.0,1.43,0.0,0.0,0.67,0.001,0.0,0.01109,0.0
Africa,2022-12-22,OWID_AFR,967.0,16.0,0.0,0.0,1.43,0.0,0.0,0.67,0.001,0.0,0.01109,0.0
Africa,2022-12-23,OWID_AFR,967.0,16.0,0.0,0.0,1.43,0.0,0.0,0.67,0.001,0.0,0.01109,0.0
Africa,2022-12-24,OWID_AFR,967.0,16.0,0.0,0.0,1.43,0.0,0.0,0.67,0.001,0.0,0.01109,0.0
Africa,2022-12-25,OWID_AFR,975.0,16.0,8.0,0.0,1.14,0.0,0.006,0.676,0.001,0.0,0.01109,0.0
Africa,2022-12-26,OWID_AFR,975.0,16.0,0.0,0.0,1.14,0.0,0.0,0.676,0.001,0.0,0.01109,0.0
Africa,2022-12-27,OWID_AFR,975.0,16.0,0.0,0.0,1.14,0.0,0.0,0.676,0.001,0.0,0.01109,0.0
Africa,2022-12-28,OWID_AFR,975.0,16.0,0.0,0.0,1.14,0.0,0.0,0.675,0.001,0.0,0.01109,0.0
Africa,2022-12-29,OWID_AFR,975.0,16.0,0.0,0.0,1.14,0.0,0.0,0.675,0.001,0.0,0.01108,0.0
Africa,2022-12-30,OWID_AFR,975.0,16.0,0.0,0.0,1.14,0.0,0.0,0.675,0.001,0.0,0.01108,0.0
Africa,2022-12-31,OWID_AFR,975.0,16.0,0.0,0.0,1.14,0.0,0.0,0.675,0.001,0.0,0.01108,0.0
Africa,2023-01-01,OWID_AFR,983.0,16.0,8.0,0.0,1.14,0.0,0.006,0.681,0.001,0.0,0.01108,0.0
Africa,2023-01-02,OWID_AFR,983.0,16.0,0.0,0.0,1.14,0.0,0.0,0.681,0.001,0.0,0.01108,0.0
Africa,2023-01-03,OWID_AFR,983.0,16.0,0.0,0.0,1.14,0.0,0.0,0.681,0.001,0.0,0.01108,0.0
Africa,2023-01-04,OWID_AFR,983.0,16.0,0.0,0.0,1.14,0.0,0.0,0.681,0.001,0.0,0.01108,0.0
Africa,2023-01-05,OWID_AFR,983.0,16.0,0.0,0.0,1.14,0.0,0.0,0.681,0.001,0.0,0.01108,0.0
Africa,2023-01-06,OWID_AFR,983.0,16.0,0.0,0.0,1.14,0.0,0.0,0.681,0.001,0.0,0.01108,0.0
Africa,2023-01-07,OWID_AFR,983.0,16.0,0.0,0.0,1.14,0.0,0.0,0.681,0.001,0.0,0.01108,0.0
Africa,2023-01-08,OWID_AFR,989.0,16.0,6.0,0.0,0.86,0.0,0.004,0.685,0.001,0.0,0.01108,0.0
Africa,2023-01-09,OWID_AFR,989.0,16.0,0.0,0.0,0.86,0.0,0.0,0.685,0.001,0.0,0.01108,0.0
Africa,2023-01-10,OWID_AFR,989.0,16.0,0.0,0.0,0.86,0.0,0.0,0.685,0.001,0.0,0.01108,0.0
Africa,2023-01-11,OWID_AFR,989.0,16.0,0.0,0.0,0.86,0.0,0.0,0.685,0.001,0.0,0.01108,0.0
Africa,2023-01-12,OWID_AFR,989.0,16.0,0.0,0.0,0.86,0.0,0.0,0.685,0.001,0.0,0.01107,0.0
Africa,2023-01-13,OWID_AFR,989.0,16.0,0.0,0.0,0.86,0.0,0.0,0.684,0.001,0.0,0.01107,0.0
Africa,2023-01-14,OWID_AFR,989.0,16.0,0.0,0.0,0.86,0.0,0.0,0.684,0.001,0.0,0.01107,0.0
Africa,2023-01-15,OWID_AFR,1000.0,17.0,11.0,1.0,1.57,0.14,0.008,0.692,0.001,0.00069,0.01176,0.0001
Africa,2023-01-16,OWID_AFR,1000.0,17.0,0.0,0.0,1.57,0.14,0.0,0.692,0.001,0.0,0.01176,0.0001
Africa,2023-01-17,OWID_AFR,1000.0,17.0,0.0,0.0,1.57,0.14,0.0,0.692,0.001,0.0,0.01176,0.0001
Africa,2023-01-18,OWID_AFR,1000.0,17.0,0.0,0.0,1.57,0.14,0.0,0.692,0.001,0.0,0.01176,0.0001
Africa,2023-01-19,OWID_AFR,1000.0,17.0,0.0,0.0,1.57,0.14,0.0,0.692,0.001,0.0,0.01176,0.0001
Africa,2023-01-20,OWID_AFR,1000.0,17.0,0.0,0.0,1.57,0.14,0.0,0.692,0.001,0.0,0.01176,0.0001
Africa,2023-01-21,OWID_AFR,1000.0,17.0,0.0,0.0,1.57,0.14,0.0,0.692,0.001,0.0,0.01176,0.0001
Africa,2023-01-22,OWID_AFR,1016.0,17.0,16.0,0.0,2.29,0.0,0.011,0.703,0.002,0.0,0.01176,0.0
Africa,2023-01-23,OWID_AFR,1016.0,17.0,0.0,0.0,2.29,0.0,0.0,0.703,0.002,0.0,0.01176,0.0
Africa,2023-01-24,OWID_AFR,1016.0,17.0,0.0,0.0,2.29,0.0,0.0,0.703,0.002,0.0,0.01176,0.0
Africa,2023-01-25,OWID_AFR,1016.0,17.0,0.0,0.0,2.29,0.0,0.0,0.703,0.002,0.0,0.01176,0.0
Africa,2023-01-26,OWID_AFR,1016.0,17.0,0.0,0.0,2.29,0.0,0.0,0.703,0.002,0.0,0.01176,0.0
Africa,2023-01-27,OWID_AFR,1016.0,17.0,0.0,0.0,2.29,0.0,0.0,0.703,0.002,0.0,0.01176,0.0
Africa,2023-01-28,OWID_AFR,1016.0,17.0,0.0,0.0,2.29,0.0,0.0,0.703,0.002,0.0,0.01175,0.0
Africa,2023-01-29,OWID_AFR,1023.0,17.0,7.0,0.0,1.0,0.0,0.005,0.707,0.001,0.0,0.01175,0.0
Africa,2023-01-30,OWID_AFR,1023.0,17.0,0.0,0.0,1.0,0.0,0.0,0.707,0.001,0.0,0.01175,0.0
Africa,2023-01-31,OWID_AFR,1023.0,17.0,0.0,0.0,1.0,0.0,0.0,0.707,0.001,0.0,0.01175,0.0
Africa,2023-02-01,OWID_AFR,1023.0,17.0,0.0,0.0,1.0,0.0,0.0,0.707,0.001,0.0,0.01175,0.0
Africa,2023-02-02,OWID_AFR,1023.0,17.0,0.0,0.0,1.0,0.0,0.0,0.707,0.001,0.0,0.01175,0.0
Africa,2023-02-03,OWID_AFR,1023.0,17.0,0.0,0.0,1.0,0.0,0.0,0.707,0.001,0.0,0.01175,0.0
Africa,2023-02-04,OWID_AFR,1023.0,17.0,0.0,0.0,1.0,0.0,0.0,0.707,0.001,0.0,0.01175,0.0
Africa,2023-02-05,OWID_AFR,1029.0,17.0,6.0,0.0,0.86,0.0,0.004,0.711,0.001,0.0,0.01175,0.0
Africa,2023-02-06,OWID_AFR,1029.0,17.0,0.0,0.0,0.86,0.0,0.0,0.711,0.001,0.0,0.01175,0.0
Africa,2023-02-07,OWID_AFR,1029.0,17.0,0.0,0.0,0.86,0.0,0.0,0.711,0.001,0.0,0.01175,0.0
Africa,2023-02-08,OWID_AFR,1029.0,17.0,0.0,0.0,0.86,0.0,0.0,0.711,0.001,0.0,0.01175,0.0
Africa,2023-02-09,OWID_AFR,1029.0,17.0,0.0,0.0,0.86,0.0,0.0,0.711,0.001,0.0,0.01175,0.0
Africa,2023-02-10,OWID_AFR,1029.0,17.0,0.0,0.0,0.86,0.0,0.0,0.711,0.001,0.0,0.01174,0.0
Africa,2023-02-11,OWID_AFR,1029.0,17.0,0.0,0.0,0.86,0.0,0.0,0.711,0.001,0.0,0.01174,0.0
Africa,2023-02-12,OWID_AFR,1035.0,18.0,6.0,1.0,0.86,0.14,0.004,0.715,0.001,0.00069,0.01243,0.0001
Africa,2023-02-13,OWID_AFR,1035.0,18.0,0.0,0.0,0.86,0.14,0.0,0.715,0.001,0.0,0.01243,0.0001
Africa,2023-02-14,OWID_AFR,1035.0,18.0,0.0,0.0,0.86,0.14,0.0,0.715,0.001,0.0,0.01243,0.0001
Africa,2023-02-15,OWID_AFR,1035.0,18.0,0.0,0.0,0.86,0.14,0.0,0.715,0.001,0.0,0.01243,0.0001
Africa,2023-02-16,OWID_AFR,1035.0,18.0,0.0,0.0,0.86,0.14,0.0,0.715,0.001,0.0,0.01243,0.0001
Africa,2023-02-17,OWID_AFR,1035.0,18.0,0.0,0.0,0.86,0.14,0.0,0.715,0.001,0.0,0.01243,0.0001
Africa,2023-02-18,OWID_AFR,1035.0,18.0,0.0,0.0,0.86,0.14,0.0,0.715,0.001,0.0,0.01243,0.0001
Africa,2023-02-19,OWID_AFR,1042.0,18.0,7.0,0.0,1.0,0.0,0.005,0.719,0.001,0.0,0.01243,0.0
Africa,2023-02-20,OWID_AFR,1042.0,18.0,0.0,0.0,1.0,0.0,0.0,0.719,0.001,0.0,0.01243,0.0
Africa,2023-02-21,OWID_AFR,1042.0,18.0,0.0,0.0,1.0,0.0,0.0,0.719,0.001,0.0,0.01243,0.0
Africa,2023-02-22,OWID_AFR,1042.0,18.0,0.0,0.0,1.0,0.0,0.0,0.719,0.001,0.0,0.01243,0.0
Africa,2023-02-23,OWID_AFR,1042.0,18.0,0.0,0.0,1.0,0.0,0.0,0.719,0.001,0.0,0.01243,0.0
Africa,2023-02-24,OWID_AFR,1042.0,18.0,0.0,0.0,1.0,0.0,0.0,0.719,0.001,0.0,0.01242,0.0
Africa,2023-02-25,OWID_AFR,1042.0,18.0,0.0,0.0,1.0,0.0,0.0,0.719,0.001,0.0,0.01242,0.0
Africa,2023-02-26,OWID_AFR,1047.0,19.0,5.0,1.0,0.71,0.14,0.003,0.723,0.0,0.00069,0.01311,0.0001
Africa,2023-02-27,OWID_AFR,1047.0,19.0,0.0,0.0,0.71,0.14,0.0,0.723,0.0,0.0,0.01311,0.0001
Africa,2023-02-28,OWID_AFR,1047.0,19.0,0.0,0.0,0.71,0.14,0.0,0.723,0.0,0.0,0.01311,0.0001
Africa,2023-03-01,OWID_AFR,1047.0,19.0,0.0,0.0,0.71,0.14,0.0,0.722,0.0,0.0,0.01311,0.0001
Africa,2023-03-02,OWID_AFR,1047.0,19.0,0.0,0.0,0.71,0.14,0.0,0.722,0.0,0.0,0.01311,0.0001
Africa,2023-03-03,OWID_AFR,1047.0,19.0,0.0,0.0,0.71,0.14,0.0,0.722,0.0,0.0,0.01311,0.0001
Africa,2023-03-04,OWID_AFR,1047.0,19.0,0.0,0.0,0.71,0.14,0.0,0.722,0.0,0.0,0.01311,0.0001
Africa,2023-03-05,OWID_AFR,1050.0,19.0,3.0,0.0,0.43,0.0,0.002,0.724,0.0,0.0,0.01311,0.0
Africa,2023-03-06,OWID_AFR,1050.0,19.0,0.0,0.0,0.43,0.0,0.0,0.724,0.0,0.0,0.01311,0.0
Africa,2023-03-07,OWID_AFR,1050.0,19.0,0.0,0.0,0.43,0.0,0.0,0.724,0.0,0.0,0.01311,0.0
Africa,2023-03-08,OWID_AFR,1050.0,19.0,0.0,0.0,0.43,0.0,0.0,0.724,0.0,0.0,0.0131,0.0
Africa,2023-03-09,OWID_AFR,1050.0,19.0,0.0,0.0,0.43,0.0,0.0,0.724,0.0,0.0,0.0131,0.0
Africa,2023-03-10,OWID_AFR,1050.0,19.0,0.0,0.0,0.43,0.0,0.0,0.724,0.0,0.0,0.0131,0.0
Africa,2023-03-11,OWID_AFR,1050.0,19.0,0.0,0.0,0.43,0.0,0.0,0.724,0.0,0.0,0.0131,0.0
Africa,2023-03-12,OWID_AFR,1059.0,19.0,9.0,0.0,1.29,0.0,0.006,0.73,0.001,0.0,0.0131,0.0
Africa,2023-03-13,OWID_AFR,1059.0,19.0,0.0,0.0,1.29,0.0,0.0,0.73,0.001,0.0,0.0131,0.0
Africa,2023-03-14,OWID_AFR,1059.0,19.0,0.0,0.0,1.29,0.0,0.0,0.73,0.001,0.0,0.0131,0.0
Africa,2023-03-15,OWID_AFR,1059.0,19.0,0.0,0.0,1.29,0.0,0.0,0.73,0.001,0.0,0.0131,0.0
Africa,2023-03-16,OWID_AFR,1059.0,19.0,0.0,0.0,1.29,0.0,0.0,0.73,0.001,0.0,0.0131,0.0
Africa,2023-03-17,OWID_AFR,1059.0,19.0,0.0,0.0,1.29,0.0,0.0,0.73,0.001,0.0,0.0131,0.0
Africa,2023-03-18,OWID_AFR,1059.0,19.0,0.0,0.0,1.29,0.0,0.0,0.73,0.001,0.0,0.0131,0.0
Africa,2023-03-19,OWID_AFR,1063.0,19.0,4.0,0.0,0.57,0.0,0.003,0.733,0.0,0.0,0.0131,0.0
Africa,2023-03-20,OWID_AFR,1063.0,19.0,0.0,0.0,0.57,0.0,0.0,0.733,0.0,0.0,0.01309,0.0
Africa,2023-03-21,OWID_AFR,1063.0,19.0,0.0,0.0,0.57,0.0,0.0,0.733,0.0,0.0,0.01309,0.0
Africa,2023-03-22,OWID_AFR,1063.0,19.0,0.0,0.0,0.57,0.0,0.0,0.733,0.0,0.0,0.01309,0.0
Africa,2023-03-23,OWID_AFR,1063.0,19.0,0.0,0.0,0.57,0.0,0.0,0.732,0.0,0.0,0.01309,0.0
Africa,2023-03-24,OWID_AFR,1063.0,19.0,0.0,0.0,0.57,0.0,0.0,0.732,0.0,0.0,0.01309,0.0
Africa,2023-03-25,OWID_AFR,1063.0,19.0,0.0,0.0,0.57,0.0,0.0,0.732,0.0,0.0,0.01309,0.0
Africa,2023-03-26,OWID_AFR,1073.0,19.0,10.0,0.0,1.43,0.0,0.007,0.739,0.001,0.0,0.01309,0.0
Africa,2023-03-27,OWID_AFR,1073.0,19.0,0.0,0.0,1.43,0.0,0.0,0.739,0.001,0.0,0.01309,0.0
Africa,2023-03-28,OWID_AFR,1073.0,19.0,0.0,0.0,1.43,0.0,0.0,0.739,0.001,0.0,0.01309,0.0
Africa,2023-03-29,OWID_AFR,1073.0,19.0,0.0,0.0,1.43,0.0,0.0,0.739,0.001,0.0,0.01309,0.0
Africa,2023-03-30,OWID_AFR,1073.0,19.0,0.0,0.0,1.43,0.0,0.0,0.739,0.001,0.0,0.01309,0.0
Africa,2023-03-31,OWID_AFR,1073.0,19.0,0.0,0.0,1.43,0.0,0.0,0.739,0.001,0.0,0.01309,0.0
Africa,2023-04-01,OWID_AFR,1073.0,19.0,0.0,0.0,1.43,0.0,0.0,0.739,0.001,0.0,0.01308,0.0
Africa,2023-04-02,OWID_AFR,1078.0,19.0,5.0,0.0,0.71,0.0,0.003,0.742,0.0,0.0,0.01308,0.0
Africa,2023-04-03,OWID_AFR,1078.0,19.0,0.0,0.0,0.71,0.0,0.0,0.742,0.0,0.0,0.01308,0.0
Africa,2023-04-04,OWID_AFR,1078.0,19.0,0.0,0.0,0.71,0.0,0.0,0.742,0.0,0.0,0.01308,0.0
Africa,2023-04-05,OWID_AFR,1079.0,19.0,1.0,0.0,0.86,0.0,0.001,0.743,0.001,0.0,0.01308,0.0
Africa,2023-04-06,OWID_AFR,1079.0,19.0,0.0,0.0,0.86,0.0,0.0,0.743,0.001,0.0,0.01308,0.0
Africa,2023-04-07,OWID_AFR,1079.0,19.0,0.0,0.0,0.86,0.0,0.0,0.743,0.001,0.0,0.01308,0.0
Africa,2023-04-08,OWID_AFR,1079.0,19.0,0.0,0.0,0.86,0.0,0.0,0.743,0.001,0.0,0.01308,0.0
Africa,2023-04-09,OWID_AFR,1080.0,19.0,1.0,0.0,0.29,0.0,0.001,0.743,0.0,0.0,0.01308,0.0
Africa,2023-04-10,OWID_AFR,1080.0,19.0,0.0,0.0,0.29,0.0,0.0,0.743,0.0,0.0,0.01308,0.0
Africa,2023-04-11,OWID_AFR,1080.0,19.0,0.0,0.0,0.29,0.0,0.0,0.743,0.0,0.0,0.01308,0.0
Africa,2023-04-12,OWID_AFR,1080.0,19.0,0.0,0.0,0.14,0.0,0.0,0.743,0.0,0.0,0.01308,0.0
Africa,2023-04-13,OWID_AFR,1080.0,19.0,0.0,0.0,0.14,0.0,0.0,0.743,0.0,0.0,0.01307,0.0
Africa,2023-04-14,OWID_AFR,1080.0,19.0,0.0,0.0,0.14,0.0,0.0,0.743,0.0,0.0,0.01307,0.0
Africa,2023-04-15,OWID_AFR,1080.0,19.0,0.0,0.0,0.14,0.0,0.0,0.743,0.0,0.0,0.01307,0.0
Africa,2023-04-16,OWID_AFR,1081.0,19.0,1.0,0.0,0.14,0.0,0.001,0.744,0.0,0.0,0.01307,0.0
Africa,2023-04-17,OWID_AFR,1081.0,19.0,0.0,0.0,0.14,0.0,0.0,0.744,0.0,0.0,0.01307,0.0
Africa,2023-04-18,OWID_AFR,1081.0,19.0,0.0,0.0,0.14,0.0,0.0,0.744,0.0,0.0,0.01307,0.0
Africa,2023-04-19,OWID_AFR,1081.0,19.0,0.0,0.0,0.14,0.0,0.0,0.744,0.0,0.0,0.01307,0.0
Africa,2023-04-20,OWID_AFR,1081.0,19.0,0.0,0.0,0.14,0.0,0.0,0.744,0.0,0.0,0.01307,0.0
Africa,2023-04-21,OWID_AFR,1081.0,19.0,0.0,0.0,0.14,0.0,0.0,0.744,0.0,0.0,0.01307,0.0
Africa,2023-04-22,OWID_AFR,1081.0,19.0,0.0,0.0,0.14,0.0,0.0,0.743,0.0,0.0,0.01307,0.0
Africa,2023-04-23,OWID_AFR,1084.0,19.0,3.0,0.0,0.43,0.0,0.002,0.745,0.0,0.0,0.01307,0.0
Africa,2023-04-24,OWID_AFR,1084.0,19.0,0.0,0.0,0.43,0.0,0.0,0.745,0.0,0.0,0.01307,0.0
Africa,2023-04-25,OWID_AFR,1084.0,19.0,0.0,0.0,0.43,0.0,0.0,0.745,0.0,0.0,0.01306,0.0
Africa,2023-04-26,OWID_AFR,1084.0,19.0,0.0,0.0,0.43,0.0,0.0,0.745,0.0,0.0,0.01306,0.0
Africa,2023-04-27,OWID_AFR,1084.0,19.0,0.0,0.0,0.43,0.0,0.0,0.745,0.0,0.0,0.01306,0.0
Africa,2023-04-28,OWID_AFR,1084.0,19.0,0.0,0.0,0.43,0.0,0.0,0.745,0.0,0.0,0.01306,0.0
Africa,2023-04-29,OWID_AFR,1084.0,19.0,0.0,0.0,0.43,0.0,0.0,0.745,0.0,0.0,0.01306,0.0
Africa,2023-04-30,OWID_AFR,1084.0,19.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.0,0.01306,0.0
Africa,2023-05-01,OWID_AFR,1084.0,19.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.0,0.01306,0.0
Africa,2023-05-02,OWID_AFR,1084.0,19.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.0,0.01306,0.0
Africa,2023-05-03,OWID_AFR,1084.0,19.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.0,0.01306,0.0
Africa,2023-05-04,OWID_AFR,1084.0,19.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.0,0.01306,0.0
Africa,2023-05-05,OWID_AFR,1084.0,19.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.0,0.01306,0.0
Africa,2023-05-06,OWID_AFR,1084.0,19.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.0,0.01306,0.0
Africa,2023-05-07,OWID_AFR,1087.0,20.0,3.0,1.0,0.43,0.14,0.002,0.747,0.0,0.00069,0.01374,0.0001
Africa,2023-05-08,OWID_AFR,1087.0,20.0,0.0,0.0,0.43,0.14,0.0,0.747,0.0,0.0,0.01374,0.0001
Africa,2023-05-09,OWID_AFR,1087.0,20.0,0.0,0.0,0.43,0.14,0.0,0.747,0.0,0.0,0.01374,0.0001
Africa,2023-05-10,OWID_AFR,1087.0,20.0,0.0,0.0,0.43,0.14,0.0,0.747,0.0,0.0,0.01374,0.0001
Africa,2023-05-11,OWID_AFR,1087.0,20.0,0.0,0.0,0.43,0.14,0.0,0.747,0.0,0.0,0.01374,0.0001
Africa,2023-05-12,OWID_AFR,1087.0,20.0,0.0,0.0,0.43,0.14,0.0,0.747,0.0,0.0,0.01374,0.0001
Africa,2023-05-13,OWID_AFR,1087.0,20.0,0.0,0.0,0.43,0.14,0.0,0.747,0.0,0.0,0.01374,0.0001
Africa,2023-05-14,OWID_AFR,1092.0,21.0,5.0,1.0,0.71,0.14,0.003,0.75,0.0,0.00069,0.01442,0.0001
Africa,2023-05-15,OWID_AFR,1092.0,21.0,0.0,0.0,0.71,0.14,0.0,0.75,0.0,0.0,0.01442,0.0001
Africa,2023-05-16,OWID_AFR,1092.0,21.0,0.0,0.0,0.71,0.14,0.0,0.75,0.0,0.0,0.01442,0.0001
Africa,2023-05-17,OWID_AFR,1092.0,21.0,0.0,0.0,0.71,0.14,0.0,0.75,0.0,0.0,0.01442,0.0001
Africa,2023-05-18,OWID_AFR,1092.0,21.0,0.0,0.0,0.71,0.14,0.0,0.75,0.0,0.0,0.01442,0.0001
Africa,2023-05-19,OWID_AFR,1092.0,21.0,0.0,0.0,0.71,0.14,0.0,0.75,0.0,0.0,0.01442,0.0001
Africa,2023-05-20,OWID_AFR,1092.0,21.0,0.0,0.0,0.71,0.14,0.0,0.75,0.0,0.0,0.01442,0.0001
Africa,2023-05-21,OWID_AFR,1105.0,21.0,13.0,0.0,1.86,0.0,0.009,0.759,0.001,0.0,0.01442,0.0
Africa,2023-05-22,OWID_AFR,1105.0,21.0,0.0,0.0,1.86,0.0,0.0,0.759,0.001,0.0,0.01442,0.0
Africa,2023-05-23,OWID_AFR,1105.0,21.0,0.0,0.0,1.86,0.0,0.0,0.758,0.001,0.0,0.01441,0.0
Africa,2023-05-24,OWID_AFR,1105.0,21.0,0.0,0.0,1.86,0.0,0.0,0.758,0.001,0.0,0.01441,0.0
Africa,2023-05-25,OWID_AFR,1105.0,21.0,0.0,0.0,1.86,0.0,0.0,0.758,0.001,0.0,0.01441,0.0
Africa,2023-05-26,OWID_AFR,1105.0,21.0,0.0,0.0,1.86,0.0,0.0,0.758,0.001,0.0,0.01441,0.0
Africa,2023-05-27,OWID_AFR,1105.0,21.0,0.0,0.0,1.86,0.0,0.0,0.758,0.001,0.0,0.01441,0.0
Africa,2023-05-28,OWID_AFR,1106.0,21.0,1.0,0.0,0.14,0.0,0.001,0.759,0.0,0.0,0.01441,0.0
Africa,2023-05-29,OWID_AFR,1106.0,21.0,0.0,0.0,0.14,0.0,0.0,0.759,0.0,0.0,0.01441,0.0
Africa,2023-05-30,OWID_AFR,1106.0,21.0,0.0,0.0,0.14,0.0,0.0,0.759,0.0,0.0,0.01441,0.0
Africa,2023-05-31,OWID_AFR,1106.0,21.0,0.0,0.0,0.14,0.0,0.0,0.759,0.0,0.0,0.01441,0.0
Africa,2023-06-01,OWID_AFR,1106.0,21.0,0.0,0.0,0.14,0.0,0.0,0.759,0.0,0.0,0.01441,0.0
Africa,2023-06-02,OWID_AFR,1106.0,21.0,0.0,0.0,0.14,0.0,0.0,0.759,0.0,0.0,0.01441,0.0
Africa,2023-06-03,OWID_AFR,1106.0,21.0,0.0,0.0,0.14,0.0,0.0,0.759,0.0,0.0,0.0144,0.0
Africa,2023-06-04,OWID_AFR,1107.0,21.0,1.0,0.0,0.14,0.0,0.001,0.759,0.0,0.0,0.0144,0.0
Africa,2023-06-05,OWID_AFR,1107.0,21.0,0.0,0.0,0.14,0.0,0.0,0.759,0.0,0.0,0.0144,0.0
Africa,2023-06-06,OWID_AFR,1107.0,21.0,0.0,0.0,0.14,0.0,0.0,0.759,0.0,0.0,0.0144,0.0
Africa,2023-06-07,OWID_AFR,1107.0,21.0,0.0,0.0,0.14,0.0,0.0,0.759,0.0,0.0,0.0144,0.0
Africa,2023-06-08,OWID_AFR,1107.0,21.0,0.0,0.0,0.14,0.0,0.0,0.759,0.0,0.0,0.0144,0.0
